TotalWorkExperienceInYears,ExperienceYearsAtThisCompany,EmpEnvironmentSatisfaction,OverTime,EmpLastSalaryHikePercent,EmpWorkLifeBalance,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EducationBackground_Other,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Sales,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Manager,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,PerformanceRating
0.21428571428571427,0.1,1,0,12,3,2,2,2,False,True,False,False,True,False,False,False,False,2
0.3571428571428571,0.15000000000000002,1,0,14,2,2,0,2,False,False,True,False,False,True,False,False,False,3
0.6071428571428571,0.8500000000000001,4,0,12,3,12,5,7,False,True,False,False,False,False,False,False,False,3
0.21428571428571427,0.30000000000000004,2,1,11,3,5,1,4,False,True,False,False,True,False,False,False,False,3
0.07142857142857142,0.1,4,0,11,3,2,0,2,False,False,False,True,False,False,False,False,False,3
0.3214285714285714,0.45,3,0,12,2,7,0,8,False,True,False,False,True,False,False,False,False,3
0.3214285714285714,0.45,3,1,11,3,6,1,1,False,False,False,False,False,False,False,True,False,3
0.8571428571428571,0.25,4,1,11,2,3,0,2,False,False,False,False,False,False,False,False,False,3
0.17857142857142855,0.2,4,1,11,2,2,0,2,False,False,False,False,False,False,False,False,False,3
0.5714285714285714,0.30000000000000004,4,0,14,3,2,0,5,False,False,False,True,False,False,False,False,True,3
0.21428571428571427,0.30000000000000004,3,1,11,3,0,1,0,False,False,False,False,False,False,False,False,False,3
0.3571428571428571,0.4,3,1,18,3,4,1,7,False,False,False,False,False,False,False,False,False,3
0.5,0.35000000000000003,4,0,15,2,1,1,7,False,False,False,False,False,False,False,True,False,3
0.3571428571428571,0.5,3,0,24,3,7,0,7,False,True,False,False,False,False,False,False,False,4
0.3571428571428571,0.5,3,1,14,4,2,0,2,False,False,False,False,False,False,False,True,False,3
0.42857142857142855,0.2,2,0,12,3,2,0,3,False,False,False,False,False,False,False,False,False,3
0.7142857142857142,0.9,4,1,21,3,13,1,12,False,False,False,True,False,False,False,False,True,4
0.21428571428571427,0.25,3,1,13,3,4,1,4,False,False,False,True,False,False,False,False,True,3
0.17857142857142855,0.25,3,1,18,3,3,0,3,True,False,False,True,False,False,False,False,True,3
0.0,0.0,2,0,16,1,0,0,0,False,False,False,False,False,False,False,False,False,3
0.25,0.25,3,0,14,3,2,0,3,False,False,False,False,False,False,False,False,False,3
0.3214285714285714,0.05,2,1,20,2,0,0,0,False,True,False,False,False,False,False,False,False,4
0.25,0.35000000000000003,4,0,11,3,7,0,7,True,False,True,False,False,True,False,False,False,3
0.21428571428571427,0.25,1,0,17,1,3,0,4,False,False,False,False,False,False,False,False,False,3
0.42857142857142855,0.25,4,0,13,2,2,2,2,False,True,False,False,True,False,False,False,False,3
0.21428571428571427,0.30000000000000004,2,1,13,3,5,1,3,False,True,False,False,True,False,False,False,False,3
0.42857142857142855,0.45,3,1,13,3,7,0,7,False,False,False,True,False,False,False,False,True,3
0.8571428571428571,0.35000000000000003,2,1,18,3,7,0,7,False,False,False,False,False,False,False,False,False,3
0.2857142857142857,0.25,3,1,11,3,2,1,4,False,False,False,True,False,False,False,False,True,3
1.0,0.35000000000000003,3,1,12,2,7,7,7,False,False,False,True,False,False,True,False,False,3
0.2857142857142857,0.4,2,1,20,3,7,7,5,False,False,False,True,False,False,False,False,True,3
0.07142857142857142,0.1,2,0,13,3,2,2,2,False,False,False,True,False,False,False,False,False,2
0.2857142857142857,0.1,4,0,14,3,2,2,1,False,False,False,False,False,False,False,False,False,3
0.7857142857142857,0.45,4,0,17,3,8,2,3,False,False,False,True,False,False,False,False,True,3
0.42857142857142855,0.05,1,0,12,3,0,0,0,False,True,False,False,True,False,False,False,False,3
0.6071428571428571,0.4,3,1,14,3,7,6,7,False,False,False,False,False,False,False,False,False,3
0.21428571428571427,0.2,2,1,22,2,3,0,2,False,False,False,True,False,False,False,False,True,3
0.17857142857142855,0.1,1,0,14,3,2,2,0,False,True,False,False,True,False,False,False,False,3
0.07142857142857142,0.1,3,0,20,3,2,2,2,True,False,False,False,False,False,False,False,False,4
0.5357142857142857,0.75,4,0,13,3,12,5,11,False,True,False,False,False,False,False,False,False,3
0.75,1.0,1,0,23,3,7,0,10,False,False,False,False,False,False,False,False,False,3
0.3571428571428571,0.5,3,0,11,3,8,4,7,False,False,False,False,False,False,False,False,False,3
0.5,0.65,3,0,11,4,9,3,7,False,True,False,False,True,False,False,False,False,3
1.0,0.25,4,1,12,2,2,11,13,False,False,False,True,False,False,False,False,True,3
0.3571428571428571,0.15000000000000002,1,0,19,3,2,1,2,False,False,False,True,False,False,False,False,True,2
0.5357142857142857,0.35000000000000003,2,0,12,3,4,7,7,False,False,False,False,False,False,False,False,False,2
0.2857142857142857,0.15000000000000002,4,0,20,3,2,1,2,False,True,False,False,True,False,False,False,False,4
0.21428571428571427,0.2,3,0,11,2,2,1,2,False,False,False,False,False,False,False,False,False,3
0.3571428571428571,0.45,2,0,13,2,8,7,8,False,True,False,False,True,False,False,False,False,3
0.21428571428571427,0.2,2,0,12,4,3,1,2,False,False,False,False,False,False,False,False,False,3
0.03571428571428571,0.05,3,0,20,3,0,0,0,False,True,False,False,True,False,False,False,False,4
0.25,0.2,2,1,12,2,2,0,3,False,False,False,False,False,False,False,False,False,3
0.6785714285714285,0.5,3,0,14,2,7,0,8,False,False,False,False,False,False,False,False,False,3
0.5714285714285714,0.1,3,0,11,3,2,2,1,False,False,False,True,False,False,False,False,True,3
0.17857142857142855,0.25,4,0,14,1,4,0,4,False,False,False,False,False,False,False,True,False,2
0.21428571428571427,0.30000000000000004,4,0,22,3,5,1,4,True,False,False,True,False,False,False,False,True,4
0.21428571428571427,0.1,3,0,14,3,0,1,2,False,False,False,False,False,False,False,False,False,3
0.3571428571428571,0.45,4,1,21,3,8,1,5,False,False,False,False,False,False,False,False,False,4
0.25,0.35000000000000003,4,0,14,3,7,0,7,False,False,False,True,False,False,False,False,True,3
0.2857142857142857,0.30000000000000004,2,0,18,3,2,0,1,True,True,False,False,True,False,False,False,False,3
0.03571428571428571,0.05,1,0,12,3,0,0,0,False,False,False,False,False,False,False,False,False,3
0.39285714285714285,0.35000000000000003,4,0,11,3,6,7,6,False,False,False,True,False,False,False,False,True,3
0.17857142857142855,0.25,3,0,13,3,3,1,2,False,False,False,True,False,False,False,False,True,3
0.3571428571428571,0.5,3,0,13,3,8,0,6,False,False,False,True,False,False,False,False,True,3
0.21428571428571427,0.25,2,0,14,4,0,1,4,False,False,False,False,False,False,False,False,False,3
0.3214285714285714,0.45,4,0,20,3,7,2,8,False,False,False,False,False,False,False,False,False,4
0.7142857142857142,1.0,4,1,16,3,11,0,7,False,False,False,False,False,False,False,False,False,3
0.17857142857142855,0.1,4,1,11,3,2,2,2,False,False,False,False,False,False,False,False,False,3
0.03571428571428571,0.05,4,1,13,4,0,0,0,True,False,False,True,False,False,False,False,False,3
1.0,0.25,3,1,12,3,11,14,10,False,False,False,False,False,False,False,False,False,3
0.21428571428571427,0.30000000000000004,3,1,12,2,5,0,1,False,False,False,False,False,False,False,False,False,3
0.10714285714285714,0.1,2,0,11,3,2,1,2,False,True,False,False,False,False,False,False,False,2
0.3571428571428571,0.5,2,1,22,3,2,6,7,False,True,False,False,False,False,False,False,False,3
0.5357142857142857,0.75,2,0,13,3,10,4,12,False,False,False,True,False,False,False,False,True,2
0.3214285714285714,0.15000000000000002,4,0,15,3,2,1,2,False,True,False,False,True,False,False,False,False,3
0.3571428571428571,0.30000000000000004,2,1,13,4,5,0,5,False,False,False,True,False,False,False,False,True,3
0.3214285714285714,0.35000000000000003,4,0,14,2,7,1,7,False,False,False,False,False,False,False,False,False,3
0.2857142857142857,0.35000000000000003,4,0,20,3,7,0,5,False,False,False,True,False,False,False,False,True,4
0.3214285714285714,0.1,2,0,12,3,2,2,2,False,True,False,False,False,False,False,False,False,2
0.21428571428571427,0.30000000000000004,2,0,12,2,4,1,1,False,False,True,False,False,True,False,False,False,2
0.21428571428571427,0.2,3,0,16,3,2,0,0,False,False,False,False,False,False,False,True,False,3
0.5357142857142857,0.25,1,1,16,3,4,0,1,False,False,False,True,False,False,False,False,True,3
0.21428571428571427,0.30000000000000004,4,1,20,3,5,0,4,False,False,False,True,False,False,False,False,True,4
0.6071428571428571,0.75,1,1,12,3,7,4,12,False,True,False,False,True,False,False,False,False,3
0.10714285714285714,0.15000000000000002,2,0,20,2,2,1,2,True,False,False,False,False,False,False,False,False,2
0.8928571428571428,0.35000000000000003,3,1,12,3,1,0,7,False,True,False,False,False,False,False,False,False,3
0.6785714285714285,0.05,4,1,22,1,0,0,0,False,True,False,False,True,False,False,False,False,3
0.75,0.9,1,0,17,4,16,0,11,False,True,False,False,True,False,False,False,False,3
0.07142857142857142,0.1,4,1,14,3,2,0,2,False,False,False,True,False,False,False,False,False,3
0.3571428571428571,0.2,4,1,13,3,3,0,3,True,False,False,False,False,False,False,True,False,3
0.03571428571428571,0.05,3,1,15,2,1,0,1,False,True,False,False,False,False,False,False,False,3
0.2857142857142857,0.4,2,0,13,3,1,1,7,False,True,False,False,True,False,False,False,False,3
0.42857142857142855,0.55,3,0,12,2,10,0,7,False,False,False,False,False,False,False,True,False,3
0.07142857142857142,0.05,3,0,14,3,1,0,0,False,False,False,False,False,False,False,False,False,3
0.42857142857142855,0.4,3,0,15,1,3,3,6,False,False,False,False,False,False,False,False,False,3
0.3214285714285714,0.15000000000000002,1,0,11,4,2,1,0,False,False,False,False,False,False,False,False,False,3
0.2857142857142857,0.4,3,0,23,3,7,5,7,False,False,False,False,False,False,False,False,False,4
0.5714285714285714,0.8,3,1,25,3,11,6,8,False,False,False,False,False,False,False,False,False,4
0.14285714285714285,0.05,3,0,18,3,0,0,0,False,True,False,False,True,False,False,False,False,3
0.25,0.35000000000000003,2,0,16,3,5,0,7,False,False,False,True,False,False,False,False,True,3
0.6428571428571428,0.05,3,0,13,3,0,0,0,False,False,False,True,False,False,False,False,True,3
0.21428571428571427,0.30000000000000004,1,1,13,3,3,1,3,False,False,True,False,False,True,False,False,False,2
0.03571428571428571,0.05,1,1,24,1,0,0,1,False,True,False,False,True,False,False,False,False,3
0.75,0.15000000000000002,4,0,11,3,2,1,1,False,False,False,False,False,False,False,False,False,3
0.5714285714285714,0.05,4,0,11,4,0,0,0,False,True,False,False,False,False,False,False,False,3
0.8928571428571428,0.15000000000000002,4,1,11,3,2,1,2,False,False,False,False,False,False,False,False,False,3
0.21428571428571427,0.25,2,0,11,2,3,1,2,False,False,False,False,False,False,False,False,False,2
0.6071428571428571,0.7000000000000001,1,0,11,1,1,11,7,False,False,False,True,False,False,False,False,True,2
0.03571428571428571,0.05,4,1,23,3,0,0,0,False,False,False,False,False,False,False,False,False,4
0.42857142857142855,0.30000000000000004,2,0,12,3,3,0,1,False,False,False,True,False,False,False,False,True,4
0.3571428571428571,0.45,3,0,15,4,7,6,2,False,False,False,False,False,False,True,False,False,4
0.46428571428571425,0.55,4,0,13,3,9,5,9,False,True,False,False,True,False,False,False,False,3
0.5,0.5,3,0,11,4,9,1,8,False,False,False,False,False,False,False,False,False,3
0.6785714285714285,0.15000000000000002,4,1,20,3,2,2,2,False,True,False,False,True,False,False,False,False,4
1.0,0.25,4,0,13,3,2,4,2,False,False,False,False,False,False,True,False,False,3
0.25,0.05,1,0,22,3,0,0,0,False,True,False,False,True,False,False,False,False,4
0.25,0.2,1,0,13,2,3,1,3,False,False,False,True,False,False,False,False,True,2
0.6428571428571428,0.65,3,0,13,4,7,5,7,False,False,False,False,False,False,False,False,False,3
0.17857142857142855,0.15000000000000002,1,1,13,3,2,0,2,False,False,False,False,False,False,False,False,False,3
0.3214285714285714,0.45,4,0,13,2,8,0,0,False,False,False,True,False,False,False,False,True,3
0.03571428571428571,0.05,4,0,19,2,0,1,0,False,False,False,True,False,False,False,False,False,3
0.7142857142857142,0.9500000000000001,3,1,19,4,10,2,7,False,True,False,False,False,False,False,False,False,3
0.2857142857142857,0.1,2,0,17,3,2,2,0,True,False,False,False,False,False,False,False,False,3
0.3214285714285714,0.4,3,1,19,3,7,6,7,False,False,False,False,False,False,False,False,False,3
0.25,0.30000000000000004,4,1,11,3,2,1,2,True,False,False,False,False,False,False,False,False,3
0.3571428571428571,0.15000000000000002,4,1,12,4,2,0,2,False,False,False,False,False,False,False,False,False,3
0.3571428571428571,0.5,1,0,15,3,8,4,7,False,True,False,False,True,False,False,False,False,3
0.6785714285714285,0.05,3,0,20,4,0,0,0,False,False,False,False,False,False,False,False,False,4
0.3214285714285714,0.1,1,0,12,3,2,1,0,False,False,False,False,False,False,False,False,False,2
0.7142857142857142,1.0,4,0,25,3,11,13,17,True,False,False,False,False,False,False,True,False,4
0.7142857142857142,0.9500000000000001,3,0,25,3,6,11,8,False,True,False,False,True,False,False,False,False,4
0.21428571428571427,0.25,1,0,17,2,2,3,4,False,True,False,False,False,False,False,False,False,3
0.3571428571428571,0.1,1,0,14,3,2,2,2,False,False,False,True,False,False,False,False,True,3
0.3571428571428571,0.45,2,0,21,3,0,7,8,False,False,False,False,False,False,False,False,False,4
0.3571428571428571,0.25,3,0,11,4,6,1,16,False,False,False,True,False,False,True,False,False,4
0.9285714285714285,0.55,4,0,14,3,4,0,8,False,False,False,True,False,False,True,False,False,3
0.10714285714285714,0.1,4,0,16,2,2,1,0,False,False,False,True,False,False,False,False,False,3
0.3571428571428571,0.45,1,0,13,1,2,3,8,False,False,True,False,False,True,False,False,False,2
0.6428571428571428,0.25,4,1,12,3,4,0,2,False,False,False,True,False,False,False,False,True,3
0.3571428571428571,0.5,4,1,25,1,6,0,7,False,True,False,False,False,False,False,False,False,3
0.5714285714285714,0.65,4,0,16,4,11,3,7,False,True,False,False,False,False,False,False,False,3
0.6785714285714285,0.5,3,0,14,3,7,0,9,False,False,False,False,False,False,False,False,False,3
0.3571428571428571,0.15000000000000002,4,1,13,3,2,0,2,False,True,False,False,True,False,False,False,False,3
0.03571428571428571,0.05,3,0,11,3,0,0,0,False,True,False,False,False,False,False,False,False,3
0.25,0.35000000000000003,2,1,11,2,7,0,7,True,True,False,False,True,False,False,False,False,3
0.17857142857142855,0.2,3,0,11,3,3,0,2,False,False,False,True,False,False,False,False,False,3
0.25,0.1,2,0,18,3,2,2,2,False,False,False,True,False,False,False,False,True,2
0.21428571428571427,0.0,4,0,16,3,0,0,0,False,False,False,True,False,False,False,False,True,3
0.42857142857142855,0.55,2,0,16,3,8,5,7,False,False,False,True,False,False,False,False,True,2
0.39285714285714285,0.35000000000000003,4,0,17,3,0,1,6,False,False,False,False,False,False,False,False,False,3
0.3571428571428571,0.45,3,0,11,3,8,7,7,False,False,False,True,False,False,False,False,True,3
0.21428571428571427,0.05,3,1,16,3,0,0,0,False,False,False,False,False,False,False,True,False,3
0.03571428571428571,0.05,4,1,23,3,0,0,0,False,False,False,False,False,False,False,True,False,4
0.2857142857142857,0.4,3,0,11,3,3,0,7,False,True,False,False,True,False,False,False,False,3
0.21428571428571427,0.0,4,0,13,3,0,0,0,False,False,False,False,False,False,False,True,False,3
0.46428571428571425,0.25,4,0,20,3,4,0,4,False,False,True,False,False,True,False,False,False,4
0.2857142857142857,0.05,1,0,19,2,0,0,0,False,False,False,False,False,False,False,False,False,3
0.25,0.15000000000000002,1,1,19,2,2,0,2,False,False,False,False,False,False,False,False,False,3
0.0,0.0,4,0,11,2,0,0,0,False,True,False,False,True,False,False,False,False,3
0.17857142857142855,0.15000000000000002,2,0,13,2,2,1,2,False,True,False,False,True,False,False,False,False,3
0.39285714285714285,0.0,1,1,20,2,0,0,0,False,False,False,True,False,False,False,False,True,4
0.2857142857142857,0.2,4,1,13,3,3,0,2,False,True,False,False,True,False,False,False,False,3
0.3214285714285714,0.25,4,0,20,2,4,1,4,False,False,False,False,False,False,False,False,False,4
0.3571428571428571,0.15000000000000002,3,0,19,3,2,1,2,False,False,False,False,False,False,False,False,False,3
0.21428571428571427,0.1,4,0,13,3,2,2,2,False,True,False,False,True,False,False,False,False,3
0.03571428571428571,0.05,3,1,17,3,0,0,0,False,False,False,False,False,False,False,False,False,3
0.9285714285714285,0.25,1,1,16,3,10,1,11,False,False,False,True,False,False,True,False,False,2
0.5357142857142857,0.35000000000000003,3,1,15,4,2,3,7,False,True,False,False,True,False,False,False,False,3
0.14285714285714285,0.15000000000000002,4,0,15,3,2,1,2,False,False,True,False,False,True,False,False,False,3
0.5,0.7000000000000001,4,0,13,2,8,3,11,False,False,False,False,False,False,False,False,False,3
0.14285714285714285,0.15000000000000002,1,0,21,2,2,0,2,True,False,False,True,False,False,False,False,True,3
0.7857142857142857,0.6000000000000001,4,1,18,3,11,1,5,False,True,False,False,True,False,False,False,False,3
0.2857142857142857,0.4,4,0,13,3,7,1,6,False,True,False,False,True,False,False,False,False,3
0.25,0.35000000000000003,3,0,14,3,7,1,7,False,False,False,False,False,False,False,False,False,3
0.21428571428571427,0.25,3,1,12,3,2,0,3,False,True,False,False,True,False,False,False,False,3
0.25,0.2,3,0,17,2,3,0,2,False,False,False,False,False,False,False,False,False,3
1.0,0.25,2,0,15,3,10,15,7,False,True,False,False,False,False,False,False,False,3
0.3571428571428571,0.5,1,1,13,3,0,0,9,False,False,False,True,False,False,False,False,True,3
0.17857142857142855,0.1,3,0,17,2,2,2,1,False,True,False,False,True,False,False,False,False,3
1.0,0.25,3,0,23,3,15,15,9,False,False,False,True,False,False,True,False,False,4
0.3571428571428571,0.2,3,1,13,3,0,2,3,False,True,False,False,False,False,False,False,False,3
0.42857142857142855,0.35000000000000003,2,0,14,3,7,0,7,False,False,False,False,False,False,False,True,False,3
0.21428571428571427,0.25,2,0,12,3,3,1,2,False,True,False,False,False,False,False,False,False,3
0.6071428571428571,0.8,3,1,17,2,8,4,11,False,False,False,False,False,False,False,False,False,3
0.3571428571428571,0.2,4,0,16,4,3,0,3,False,False,False,False,False,False,False,False,False,4
0.42857142857142855,0.5,4,0,11,3,6,8,8,False,True,False,False,True,False,False,False,False,3
0.17857142857142855,0.25,4,0,11,3,4,0,4,True,False,False,False,False,False,False,False,False,3
0.6428571428571428,0.2,4,0,13,3,2,0,2,False,False,False,False,False,False,False,False,False,3
0.14285714285714285,0.15000000000000002,3,0,18,3,2,2,2,False,False,False,True,False,False,False,False,True,3
0.2857142857142857,0.15000000000000002,4,0,14,3,2,0,2,False,False,False,True,False,False,False,False,True,3
0.46428571428571425,0.65,3,0,25,4,8,0,8,False,True,False,False,False,False,False,False,False,3
0.25,0.1,2,0,17,2,2,2,2,False,False,False,False,False,False,False,False,False,2
0.46428571428571425,0.4,4,0,18,3,7,7,5,False,False,False,True,False,False,False,False,True,3
0.25,0.25,3,0,14,4,4,0,1,False,False,False,True,False,False,False,False,True,4
0.3571428571428571,0.5,2,0,12,2,0,0,8,False,False,False,False,False,False,False,True,False,3
0.21428571428571427,0.25,4,1,14,3,0,1,2,False,False,False,False,False,False,False,True,False,3
0.3571428571428571,0.15000000000000002,4,0,14,3,2,0,2,False,False,False,True,False,False,False,False,True,3
0.25,0.30000000000000004,3,0,22,3,4,0,4,False,True,False,False,True,False,False,False,False,4
0.3214285714285714,0.45,3,0,13,3,7,7,2,False,False,True,False,False,True,False,False,False,3
0.3214285714285714,0.4,4,0,19,4,7,3,7,True,False,False,True,False,False,False,False,True,3
0.17857142857142855,0.2,3,1,24,1,2,0,2,True,False,False,False,False,False,False,False,False,3
0.3571428571428571,0.5,2,0,14,3,8,5,3,False,False,False,True,False,False,False,False,True,3
0.3571428571428571,0.25,4,1,15,3,9,15,0,False,False,False,False,False,False,False,False,False,3
0.2857142857142857,0.1,4,1,21,1,2,2,2,False,True,False,False,False,False,False,False,False,3
0.3571428571428571,0.25,3,0,19,3,3,1,3,False,False,False,True,False,False,False,False,True,3
0.5357142857142857,0.75,1,1,12,3,14,8,12,False,True,False,False,True,False,False,False,False,2
0.5,0.7000000000000001,3,0,11,4,11,4,11,False,False,False,False,False,False,False,False,False,3
0.25,0.35000000000000003,4,0,16,2,7,0,3,False,True,False,False,True,False,False,False,False,3
0.7142857142857142,0.2,1,0,20,3,3,1,3,False,False,False,False,False,False,False,False,False,3
0.25,0.15000000000000002,3,1,21,2,2,1,2,False,False,False,True,False,False,False,False,False,4
0.10714285714285714,0.15000000000000002,3,0,15,3,2,2,2,False,False,False,False,False,False,False,False,False,3
0.75,0.25,2,0,22,3,16,5,10,False,False,False,False,False,False,False,False,False,2
0.3214285714285714,0.35000000000000003,3,0,13,3,7,0,7,True,False,False,False,False,False,False,False,False,3
0.6071428571428571,0.05,2,1,19,3,0,0,0,False,True,False,False,False,False,False,False,False,3
0.14285714285714285,0.1,1,0,12,2,2,2,2,False,False,False,False,False,False,False,False,False,2
0.3571428571428571,0.25,3,0,21,3,6,2,13,False,False,False,True,False,False,True,False,False,4
0.07142857142857142,0.1,1,0,20,1,2,2,2,False,False,False,False,False,False,False,False,False,2
0.2857142857142857,0.4,3,0,17,3,7,7,7,False,False,False,True,False,False,False,False,True,3
0.21428571428571427,0.25,4,1,13,2,3,4,3,False,True,False,False,True,False,False,False,False,3
0.07142857142857142,0.05,4,1,17,2,0,0,0,False,True,False,False,True,False,False,False,False,3
0.39285714285714285,0.4,2,0,12,2,7,1,1,False,True,False,False,True,False,False,False,False,3
0.3214285714285714,0.4,1,0,18,3,7,0,7,False,False,False,True,False,False,False,False,True,3
0.14285714285714285,0.15000000000000002,1,0,18,3,2,2,2,False,False,False,False,False,False,False,False,False,2
0.2857142857142857,0.1,1,0,21,2,2,0,2,False,True,False,False,True,False,False,False,False,3
0.21428571428571427,0.05,2,1,11,3,0,0,0,False,False,False,False,False,False,False,False,False,3
0.6428571428571428,0.35000000000000003,3,0,11,2,7,0,7,False,False,False,True,False,False,False,False,True,3
0.7857142857142857,0.15000000000000002,3,1,11,3,2,1,2,False,True,False,False,True,False,False,False,False,3
0.17857142857142855,0.25,1,0,16,3,4,0,3,False,False,False,True,False,False,False,False,True,3
0.25,0.15000000000000002,2,0,20,3,2,0,1,False,True,False,False,True,False,False,False,False,3
0.17857142857142855,0.25,4,0,11,3,2,0,4,False,False,False,False,False,False,False,False,False,3
0.3571428571428571,0.5,2,0,11,3,9,8,8,False,True,False,False,False,False,False,False,False,2
0.46428571428571425,0.45,1,0,12,3,8,1,8,False,True,False,False,True,False,False,False,False,3
0.39285714285714285,0.55,3,1,12,2,8,2,7,False,False,False,True,False,False,False,False,True,3
0.25,0.35000000000000003,3,1,12,3,7,0,7,False,False,False,True,False,False,False,False,True,3
0.21428571428571427,0.30000000000000004,3,1,11,3,4,0,2,False,False,False,False,False,False,False,False,False,3
0.6428571428571428,0.05,2,1,16,3,0,0,0,False,False,False,False,False,False,False,True,False,3
0.9642857142857142,0.25,1,0,22,2,4,2,1,False,False,False,False,False,False,False,False,False,2
0.3571428571428571,0.6000000000000001,4,0,18,3,9,3,8,False,True,False,False,True,False,False,False,False,3
0.3571428571428571,0.4,4,1,14,3,7,0,7,False,False,False,False,False,False,False,False,False,3
0.03571428571428571,0.05,4,0,21,3,0,0,0,True,True,False,False,True,False,False,False,False,4
0.3571428571428571,0.5,4,0,13,3,9,1,2,False,False,False,True,False,False,False,False,True,3
0.5357142857142857,0.2,1,0,11,3,3,1,3,False,False,True,False,False,True,False,False,False,2
0.7142857142857142,1.0,4,1,11,3,8,3,8,False,True,False,False,False,False,False,False,False,3
0.3571428571428571,0.5,2,0,13,3,8,0,8,False,False,False,False,False,False,False,False,False,3
0.46428571428571425,0.5,3,1,12,2,6,0,3,False,False,False,True,False,False,False,False,True,3
0.3214285714285714,0.1,2,0,17,2,2,2,1,False,False,False,False,False,False,False,False,False,2
0.5,0.45,1,1,21,3,6,0,8,False,False,False,True,False,False,False,False,True,3
0.2857142857142857,0.1,3,0,14,3,2,2,2,False,False,False,False,False,False,False,True,False,3
0.10714285714285714,0.15000000000000002,4,1,18,2,2,1,2,False,False,False,True,False,False,False,False,False,3
0.6071428571428571,0.75,1,0,16,2,7,6,13,False,False,False,True,False,False,False,False,True,2
0.25,0.30000000000000004,3,1,25,3,5,1,2,False,False,False,True,False,False,False,False,True,4
0.6071428571428571,0.45,4,0,14,2,6,0,8,False,False,False,True,False,False,False,False,True,3
0.42857142857142855,0.35000000000000003,2,1,18,2,7,7,7,False,False,False,True,False,False,False,False,True,2
0.3571428571428571,0.5,2,0,17,2,9,6,8,False,False,True,False,False,True,False,False,False,2
0.21428571428571427,0.1,1,0,18,3,2,2,2,False,False,False,True,False,False,False,False,True,2
0.14285714285714285,0.2,3,1,13,2,3,0,1,False,True,False,False,True,False,False,False,False,3
0.2857142857142857,0.4,4,0,14,2,2,7,7,False,False,True,False,False,True,False,False,False,3
0.3214285714285714,0.45,1,1,14,2,7,6,8,False,False,False,False,False,False,False,False,False,2
0.9642857142857142,0.05,3,1,16,3,0,0,0,False,False,False,True,False,False,True,False,False,3
0.21428571428571427,0.25,2,0,13,3,1,0,4,False,False,False,False,False,False,False,False,False,3
0.17857142857142855,0.25,4,0,13,4,2,1,4,True,False,False,False,False,False,False,False,False,3
0.75,0.25,3,0,15,3,4,4,4,False,True,False,False,False,False,False,False,False,3
0.9285714285714285,0.7000000000000001,3,0,11,2,13,4,8,True,True,False,False,False,False,False,False,False,3
0.2857142857142857,0.25,2,0,13,4,4,1,2,False,False,False,True,False,False,False,False,True,2
0.14285714285714285,0.2,4,1,16,2,2,2,2,False,True,False,False,False,False,False,False,False,3
0.17857142857142855,0.0,2,0,19,3,0,0,0,False,False,False,True,False,False,False,False,False,3
0.5,0.65,1,0,22,3,7,3,8,False,False,False,False,False,False,False,True,False,2
0.6428571428571428,0.2,1,0,15,3,2,0,3,False,True,False,False,False,False,False,False,False,4
0.21428571428571427,0.1,4,0,18,1,2,2,2,False,True,False,False,True,False,False,False,False,3
0.14285714285714285,0.15000000000000002,3,1,14,3,2,2,2,False,False,False,False,False,False,False,True,False,3
0.21428571428571427,0.2,4,0,13,2,2,1,2,False,False,True,False,False,True,False,False,False,3
0.10714285714285714,0.15000000000000002,4,0,17,4,2,1,0,False,True,False,False,True,False,False,False,False,4
0.2857142857142857,0.0,3,0,17,2,0,0,0,False,True,False,False,True,False,False,False,False,3
0.3571428571428571,0.2,4,0,13,1,3,0,2,False,False,False,True,False,False,False,False,True,3
0.07142857142857142,0.1,3,1,13,2,2,2,2,False,True,False,False,False,False,False,False,False,3
0.5357142857142857,0.75,2,0,14,4,10,4,13,False,False,False,False,False,False,False,False,False,2
0.6785714285714285,0.5,1,0,17,3,8,0,1,False,True,False,False,True,False,False,False,False,3
0.25,0.25,3,0,21,3,0,1,4,False,True,False,False,True,False,False,False,False,4
0.21428571428571427,0.25,4,0,15,3,4,4,3,False,True,False,False,True,False,False,False,False,3
0.2857142857142857,0.35000000000000003,4,0,13,2,7,3,6,False,True,False,False,False,False,False,False,False,3
0.42857142857142855,0.45,3,0,16,2,7,7,3,False,False,False,True,False,False,False,False,True,3
0.8928571428571428,0.8500000000000001,1,0,23,3,14,12,11,False,False,False,False,False,False,False,False,False,2
0.14285714285714285,0.2,4,0,11,3,2,0,3,False,False,False,False,False,False,False,True,False,3
0.3571428571428571,0.15000000000000002,3,0,25,3,2,1,2,False,False,False,False,False,False,False,False,False,4
0.0,0.0,2,0,15,3,0,0,0,False,False,False,False,False,False,False,True,False,3
0.5714285714285714,0.75,3,0,14,2,11,5,11,False,True,False,False,True,False,False,False,False,3
0.10714285714285714,0.05,3,1,23,3,0,0,0,False,True,False,False,True,False,False,False,False,4
0.75,1.0,2,0,11,2,9,9,6,False,False,False,True,False,False,False,False,True,2
0.6428571428571428,0.05,3,1,12,2,0,0,1,False,True,False,False,False,False,False,False,False,3
